"start_lat","start_lng","member_casual","mean_duration"
41.97342,-87.65462,"member",6
41.97342,-87.65461,"casual",12
41.97342,-87.6546,"casual",9
41.97342,-87.65459,"casual",13
41.97342,-87.65459,"member",24
41.97342,-87.65458,"member",3
41.97342,-87.65457,"member",10
41.97343,-87.65483,"member",14
41.97343,-87.65481,"casual",12
41.97343,-87.65474,"member",33
41.97343,-87.65473,"casual",10
41.97343,-87.65473,"member",5
41.97343,-87.65471,"member",8
41.97343,-87.6547,"member",5
41.97343,-87.65469,"casual",4
41.97343,-87.65469,"member",5
41.97343,-87.65468,"casual",8
41.97343,-87.65467,"casual",6
41.97343,-87.65467,"member",21
41.97343,-87.65466,"casual",4
41.97343,-87.65466,"member",10
41.97343,-87.65464,"casual",3
41.97343,-87.65463,"casual",55
41.97343,-87.65462,"casual",8
41.97343,-87.65461,"casual",10
41.97343,-87.65461,"member",6
41.97343,-87.6546,"member",7
41.97343,-87.65458,"member",6
41.97343,-87.65457,"casual",10
41.97343,-87.65453,"casual",28
41.97343,-87.65451,"member",7
41.97344,-87.65474,"member",10
41.97344,-87.65471,"member",2
41.97344,-87.65469,"member",11
41.97344,-87.65461,"casual",10
41.97344,-87.65458,"casual",6
41.97345,-87.65484,"member",18
41.97345,-87.6548,"member",35
41.97345,-87.6547,"casual",3
41.97345,-87.65468,"casual",12
41.97345,-87.65463,"casual",10
41.97345,-87.65462,"member",7
41.97345,-87.6546,"member",5
41.97345,-87.65456,"member",14
41.97346,-87.65469,"member",13
41.97346,-87.65466,"casual",3
41.97346,-87.65466,"member",8
41.97346,-87.65465,"member",3
41.97346,-87.65463,"casual",26
41.97346,-87.65463,"member",10
41.97346,-87.65462,"casual",9
41.97346,-87.65461,"casual",7
41.97346,-87.65457,"member",8
41.97346,-87.65456,"casual",8
41.97347,-87.65475,"member",13
41.97347,-87.65474,"casual",6
41.97347,-87.65471,"casual",9
41.97347,-87.6547,"casual",59
41.97347,-87.65468,"member",5
41.97347,-87.65467,"member",7
41.97347,-87.65465,"member",1
41.97347,-87.65464,"casual",8
41.97347,-87.65461,"casual",10
41.97347,-87.6546,"casual",33
41.97347,-87.65457,"casual",26
41.97347,-87.65457,"member",7
41.97348,-87.65472,"casual",12
41.97348,-87.65465,"casual",56
41.97348,-87.65462,"member",2
41.97349,-87.6547,"casual",9
41.9735,-87.65465,"member",4
41.9735,-87.65463,"casual",7
41.9735,-87.65458,"casual",9
41.97351,-87.65471,"casual",6
41.97352,-87.65474,"casual",7
41.97353,-87.65464,"casual",65
41.97353,-87.65463,"member",5
41.97355,-87.65462,"member",12
41.97357,-87.6546,"member",4
41.97382,-87.65966,"casual",19
41.97382,-87.65966,"member",13
41.97491,-87.6925,"casual",20
41.97491,-87.6925,"member",15
41.97561,-87.67946,"casual",16
41.97561,-87.67946,"member",14
41.97563,-87.70142,"casual",25
41.97563,-87.70142,"member",15
41.97567,-87.70926,"casual",19
41.97567,-87.70926,"member",16
41.97768,-87.64912,"casual",15
41.97803,-87.66856,"casual",16
41.97803,-87.66856,"member",12
41.97835,-87.65975,"casual",16
41.97835,-87.65975,"member",12
41.97976,-87.67753,"casual",19
41.97976,-87.67753,"member",15
41.97985,-87.68193,"casual",15
41.97985,-87.68193,"member",11
41.98,-87.72,"casual",9
41.98,-87.72,"member",8
41.98,-87.71,"casual",15
41.98,-87.71,"member",12
41.98,-87.7,"casual",13
41.98,-87.7,"member",13
41.98,-87.69,"casual",13
41.98,-87.69,"member",13
41.98039,-87.71611,"casual",27
41.98039,-87.71611,"member",19
41.98223,-87.70889,"casual",23
41.98223,-87.70889,"member",17
41.98359,-87.66915,"casual",16
41.98359,-87.66915,"member",12
41.98366,-87.69642,"casual",22
41.98366,-87.69642,"member",16
41.98404,-87.66027,"casual",21
41.98404,-87.66027,"member",14
41.98404,-87.65228,"casual",29
41.98404,-87.65228,"member",21
41.98974,-87.66014,"casual",22
41.98974,-87.66014,"member",14
41.99,-87.72,"casual",14
41.99,-87.72,"member",14
41.99,-87.71,"casual",17
41.99,-87.71,"member",14
41.99,-87.7,"casual",15
41.99,-87.7,"member",13
41.99,-87.69,"casual",14
41.99,-87.69,"member",13
41.99024,-87.69337,"casual",21
41.99024,-87.69337,"member",18
41.99086,-87.66972,"casual",15
41.99086,-87.66972,"member",12
41.99118,-87.68359,"casual",16
41.99118,-87.68359,"member",12
41.99416,-87.68944,"casual",23
41.99416,-87.68944,"member",16
41.99478,-87.66028,"casual",28
41.99478,-87.66028,"member",16
41.99925,-87.67138,"casual",15
41.99925,-87.67138,"member",13
42,-87.71,"casual",16
42,-87.71,"member",15
42,-87.7,"casual",15
42,-87.7,"member",14
42,-87.69,"casual",15
42,-87.69,"member",13
42.00104,-87.6612,"casual",21
42.00104,-87.6612,"member",14
42.00178,-87.68883,"casual",29
42.00178,-87.68883,"member",20
42.00445,-87.6724,"casual",16
42.00445,-87.6724,"member",12
42.00455,-87.68067,"casual",17
42.00455,-87.68067,"member",13
42.00458,-87.66141,"casual",23
42.00458,-87.66141,"member",15
42.00797,-87.6655,"casual",18
42.00797,-87.6655,"member",13
42.00859,-87.69049,"casual",16
42.00859,-87.69049,"member",15
42.00901,-87.67411,"casual",13
42.00901,-87.67411,"member",11
42.01,-87.7,"casual",16
42.01,-87.7,"member",15
42.01,-87.69,"casual",15
42.01,-87.69,"member",10
42.01059,-87.66241,"casual",22
42.01059,-87.66241,"member",15
42.01213,-87.68291,"casual",14
42.01213,-87.68291,"member",12
42.01234,-87.68824,"casual",19
42.01234,-87.68824,"member",14
42.01256,-87.67437,"casual",16
42.01256,-87.67437,"member",10
42.0127,-87.66606,"casual",14
42.0127,-87.66606,"member",14
42.01596,-87.675,"casual",16
42.01596,-87.675,"member",11
42.01596,-87.66857,"casual",15
42.01596,-87.66857,"member",13
42.01698,-87.67772,"casual",13
42.01698,-87.67772,"member",12
42.0189,-87.69005,"casual",17
42.0189,-87.69005,"member",14
42.01916,-87.67357,"casual",14
42.01916,-87.67357,"member",12
42.01928,-87.68452,"casual",16
42.01928,-87.68452,"member",11
42.01954,-87.66956,"casual",16
42.01954,-87.66956,"member",12
42.02,-87.69,"casual",13
42.02,-87.69,"member",10
42.02089,-87.66506,"casual",21
42.02089,-87.66506,"member",13
42.02346,-87.6996,"casual",18
42.02346,-87.6996,"member",19
42.02578,-87.68411,"casual",20
42.02578,-87.68411,"member",15
42.03256,-87.6791,"casual",18
42.03256,-87.6791,"member",13
42.03463,-87.69919,"casual",21
42.03463,-87.69919,"member",14
42.03974,-87.69941,"casual",18
42.03974,-87.69941,"member",14
42.04821,-87.68348,"casual",20
42.04821,-87.68348,"member",12
42.04831,-87.69822,"casual",18
42.04831,-87.69822,"member",13
42.05049,-87.67782,"casual",20
42.05049,-87.67782,"member",10
42.05294,-87.67345,"casual",21
42.05294,-87.67345,"member",14
42.05704,-87.68655,"casual",23
42.05704,-87.68655,"member",11
42.05824,-87.67743,"casual",15
42.05824,-87.67743,"member",11
42.0636,-87.69873,"casual",19
42.0636,-87.69873,"member",17
42.06431,-87.68615,"casual",22
42.06431,-87.68615,"member",18
42.06485,-87.7153,"casual",18
42.06485,-87.7153,"member",16
